Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,11,0,64,64,64,0,0,0,=0/64,=0/64,=0/64,=0/64
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,65,65,65,0,0,0,=0/65,=0/65,=0/65,=0/65
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,15,0,66,66,66,0,0,0,=0/66,=0/66,=0/66,=0/66
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,67,67,67,0,0,0,=0/67,=0/67,=0/67,=0/67
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,68,68,68,0,0,0,=0/68,=0/68,=0/68,=0/68
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,19,0,69,69,69,0,0,0,=0/69,=0/69,=0/69,=0/69
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,70,70,70,0,0,0,=0/70,=0/70,=0/70,=0/70
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,71,71,71,0,0,0,=0/71,=0/71,=0/71,=0/71
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,72,72,72,0,0,0,=0/72,=0/72,=0/72,=0/72
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,73,73,73,0,0,0,=0/73,=0/73,=0/73,=0/73
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,74,74,74,0,0,0,=0/74,=0/74,=0/74,=0/74
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,7,0,75,75,75,0,0,0,=0/75,=0/75,=0/75,=0/75
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,20,0,76,76,76,0,0,0,=0/76,=0/76,=0/76,=0/76
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,10,0,77,77,77,0,0,0,=0/77,=0/77,=0/77,=0/77
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,78,78,78,0,0,0,=0/78,=0/78,=0/78,=0/78
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,79,79,79,0,0,0,=0/79,=0/79,=0/79,=0/79
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,20,0,80,80,80,0,0,0,=0/80,=0/80,=0/80,=0/80
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,81,81,81,0,0,0,=0/81,=0/81,=0/81,=0/81
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,82,82,82,0,0,0,=0/82,=0/82,=0/82,=0/82
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,83,83,83,0,0,0,=0/83,=0/83,=0/83,=0/83
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,20,0,84,84,84,0,0,0,=0/84,=0/84,=0/84,=0/84
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,13,0,85,85,85,0,0,0,=0/85,=0/85,=0/85,=0/85
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,86,86,86,0,0,0,=0/86,=0/86,=0/86,=0/86
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,87,87,87,0,0,0,=0/87,=0/87,=0/87,=0/87
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,88,88,88,0,0,0,=0/88,=0/88,=0/88,=0/88
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,89,89,89,0,0,0,=0/89,=0/89,=0/89,=0/89
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,90,90,90,0,0,0,=0/90,=0/90,=0/90,=0/90
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,7,0,91,91,91,0,0,0,=0/91,=0/91,=0/91,=0/91
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,11,0,92,92,92,0,0,0,=0/92,=0/92,=0/92,=0/92
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,93,93,93,0,0,0,=0/93,=0/93,=0/93,=0/93
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,94,94,94,0,0,0,=0/94,=0/94,=0/94,=0/94
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,95,95,95,0,0,0,=0/95,=0/95,=0/95,=0/95
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,96,96,96,0,0,0,=0/96,=0/96,=0/96,=0/96
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,97,97,97,0,0,0,=0/97,=0/97,=0/97,=0/97
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,98,98,98,0,0,0,=0/98,=0/98,=0/98,=0/98
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,99,99,99,0,0,0,=0/99,=0/99,=0/99,=0/99
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,100,100,100,0,0,0,=0/100,=0/100,=0/100,=0/100
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,4,0,101,101,101,0,0,0,=0/101,=0/101,=0/101,=0/101
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,14,0,102,102,102,0,0,0,=0/102,=0/102,=0/102,=0/102
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,103,103,103,0,0,0,=0/103,=0/103,=0/103,=0/103
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,20,0,104,104,104,0,0,0,=0/104,=0/104,=0/104,=0/104
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,10,0,105,105,105,0,0,0,=0/105,=0/105,=0/105,=0/105
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,106,106,106,0,0,0,=0/106,=0/106,=0/106,=0/106
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,20,0,107,107,107,0,0,0,=0/107,=0/107,=0/107,=0/107
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,8,0,108,108,108,0,0,0,=0/108,=0/108,=0/108,=0/108
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,109,109,109,0,0,0,=0/109,=0/109,=0/109,=0/109
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,110,110,110,0,0,0,=0/110,=0/110,=0/110,=0/110
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,7,0,111,111,111,0,0,0,=0/111,=0/111,=0/111,=0/111
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,112,112,112,0,0,0,=0/112,=0/112,=0/112,=0/112
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,113,113,113,0,0,0,=0/113,=0/113,=0/113,=0/113
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,114,114,114,0,0,0,=0/114,=0/114,=0/114,=0/114
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,115,115,115,0,0,0,=0/115,=0/115,=0/115,=0/115
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,116,116,116,0,0,0,=0/116,=0/116,=0/116,=0/116
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,117,117,117,0,0,0,=0/117,=0/117,=0/117,=0/117
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,118,118,118,0,0,0,=0/118,=0/118,=0/118,=0/118
gemini-1.5-flash-002,CoT,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,119,119,119,0,0,0,=0/119,=0/119,=0/119,=0/119
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,1,120,120,0,0,0,=0/1,=0/120,=0/120,=0/1
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,2,121,121,0,0,0,=0/2,=0/121,=0/121,=0/2
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,3,122,122,0,0,0,=0/3,=0/122,=0/122,=0/3
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,4,123,123,0,0,0,=0/4,=0/123,=0/123,=0/4
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,16,0,5,124,124,0,0,0,=0/5,=0/124,=0/124,=0/5
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,13,0,6,125,125,0,0,0,=0/6,=0/125,=0/125,=0/6
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,7,126,126,0,0,0,=0/7,=0/126,=0/126,=0/7
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,8,127,127,0,0,0,=0/8,=0/127,=0/127,=0/8
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,9,128,128,0,0,0,=0/9,=0/128,=0/128,=0/9
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,10,129,129,0,0,0,=0/10,=0/129,=0/129,=0/10
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,11,0,11,130,130,0,0,0,=0/11,=0/130,=0/130,=0/11
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,12,131,131,0,0,0,=0/12,=0/131,=0/131,=0/12
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,13,132,132,0,0,0,=0/13,=0/132,=0/132,=0/13
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,14,133,133,0,0,0,=0/14,=0/133,=0/133,=0/14
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,16,0,15,134,134,0,0,0,=0/15,=0/134,=0/134,=0/15
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,16,135,135,0,0,0,=0/16,=0/135,=0/135,=0/16
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,17,136,136,0,0,0,=0/17,=0/136,=0/136,=0/17
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,18,137,137,0,0,0,=0/18,=0/137,=0/137,=0/18
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,19,0,19,138,138,0,0,0,=0/19,=0/138,=0/138,=0/19
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,12,0,20,139,139,0,0,0,=0/20,=0/139,=0/139,=0/20
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,21,140,140,0,0,0,=0/21,=0/140,=0/140,=0/21
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,22,141,141,0,0,0,=0/22,=0/141,=0/141,=0/22
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,4,0,23,142,142,0,0,0,=0/23,=0/142,=0/142,=0/23
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,24,143,143,0,0,0,=0/24,=0/143,=0/143,=0/24
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,11,0,25,144,144,0,0,0,=0/25,=0/144,=0/144,=0/25
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,7,0,26,145,145,0,0,0,=0/26,=0/145,=0/145,=0/26
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,18,0,27,146,146,0,0,0,=0/27,=0/146,=0/146,=0/27
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,28,147,147,0,0,0,=0/28,=0/147,=0/147,=0/28
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,29,148,148,0,0,0,=0/29,=0/148,=0/148,=0/29
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,10,0,30,149,149,0,0,0,=0/30,=0/149,=0/149,=0/30
gemini-1.5-flash-002,CoT,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,31,150,150,0,0,0,=0/31,=0/150,=0/150,=0/31
