model,account,type,x,y
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.852
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8447
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8322
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.844965523
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8449
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8342550354
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838,1.84495
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8322
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875,1.8347
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783837,1.837772
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783856,1.832
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.81974613
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8197474132
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.83311
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.83307
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.83447
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8448
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.805
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838,1.844037
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.832
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838600321,1.8197473443813443
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.84
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8348
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.845
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8447
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.83311
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8448
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8197472
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8348
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875,1.8323
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.819747236
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8197
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8323
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8448
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783,1.832
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028,1.833
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.81973
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.835
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.832
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.819740077
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028,1.819
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8346
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8348
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8322
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.84
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.844558
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.835
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.819746
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.83309
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.834242
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8448
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.835
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.844
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.8449338555
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.835
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.81974614465
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8355557261
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838,1.819742278
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.834216
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.833
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8449
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8197
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8448
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838,1.844558947
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875,1.8325
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8197461415
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838578492,1.8197461372342545
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.832
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8448
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8449597
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.832
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.81974625345
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8339
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8322
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838,1.832
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8445
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8447
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8349
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8449337005
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8322
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.85
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8443363
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.835
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.844930185
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.83307
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.844930185
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.819743
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8197
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8197
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8449581335
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.84493
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.832
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.81974613727
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8348
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.83378
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.8449655231
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8345557951
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8325
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8323
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8449
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8197
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578385647755,1.8197461446646113
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875,1.833
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.83219729569
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.85
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028,1.834
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.834966
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8448
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8197
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8348
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.834256
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.81974613854
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.83306
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838,1.844155544
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875,1.8337
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8197213
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8449465
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8349
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02,1.826
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.83406
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.83306
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783,1.83226386
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8356675267
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8447
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02,1.826
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.832337112
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8197
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8325
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.844958115
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838564782,1.819741184650406
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.029,1.819
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8325
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.837
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8449330554
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8343
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838,1.8446
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875783857,1.8449597005
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8323
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.844957
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578385649296,1.819737242659624
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.84
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8446
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028757838,1.83307
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02876,1.8348
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8323370912
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.028,1.834
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0288,1.8197
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.819747415
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.84495971
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.819747
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8449597005
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.8449597
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.03,1.837
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.834263
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.8197461276
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578,1.83847
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.0287578386,1.832223437
gemini-2.0-flash-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,CoT,2.02875,1.81975
